Trx_Rank,Points,Trx_Vlu,Trx_Age,Customer_Age,Category In English,User_Id,Mer_Name
1,1997,199.7,298,298,Grocery,2299,Saraswati Fabrics
1,2420,242.0,147,147,Grocery,2310,Saraswati Fabrics
1,537,53.7,266,266,Grocery,2318,Saraswati Fabrics
1,12020,1202.0,93,93,Grocery,2326,Saraswati Fabrics
1,2626,262.6,268,179,Grocery,2328,Saraswati Fabrics
1,980,98.0,309,309,Grocery,2331,Saraswati Fabrics
1,1820,182.0,251,251,Grocery,2332,Saraswati Fabrics
1,1269,126.9,293,293,Grocery,2334,Saraswati Fabrics
1,2250,225.0,41,41,Grocery,2344,Saraswati Fabrics
1,1460,146.0,253,253,Grocery,2358,Saraswati Fabrics
1,1983,198.3,125,125,Grocery,2362,Saraswati Fabrics
1,1867,186.7,257,257,Grocery,2364,Saraswati Fabrics
1,723,72.3,267,267,Grocery,2368,Saraswati Fabrics
1,2750,275.0,291,55,Grocery,2371,Saraswati Fabrics
1,3220,322.0,266,150,Grocery,2374,Saraswati Fabrics
2,848,84.8,150,150,Grocery,2374,Saraswati Fabrics
1,5100,510.0,266,27,Grocery,2379,Saraswati Fabrics
1,5192,519.2,248,248,Grocery,2385,Saraswati Fabrics
1,813,81.3,238,238,Grocery,2386,Saraswati Fabrics
1,871,87.1,311,33,Grocery,2393,Saraswati Fabrics
1,1300,130.0,246,246,Grocery,2397,Saraswati Fabrics
1,265,26.5,9,9,Grocery,2406,Saraswati Fabrics
1,1330,133.0,277,277,Grocery,2410,Saraswati Fabrics
1,1197,119.7,249,249,Grocery,2444,Saraswati Fabrics
1,1280,128.0,162,162,Grocery,2448,Saraswati Fabrics
1,3092,309.2,288,288,Grocery,2449,Saraswati Fabrics
1,2959,295.9,179,179,Grocery,2452,Saraswati Fabrics
1,1649,164.9,272,272,Grocery,2461,Saraswati Fabrics
1,1900,190.0,299,299,Grocery,2467,Saraswati Fabrics
1,445,44.5,266,266,Grocery,2477,Saraswati Fabrics
1,4000,400.0,162,162,Grocery,2482,Saraswati Fabrics
1,1855,185.5,267,267,Grocery,2487,Saraswati Fabrics
1,4771,477.1,284,284,Grocery,2490,Saraswati Fabrics
1,1823,182.3,230,230,Grocery,2494,Saraswati Fabrics
1,1270,127.0,233,233,Grocery,2508,Saraswati Fabrics
1,1302,130.2,143,143,Grocery,2512,Saraswati Fabrics
1,2530,253.0,221,38,Grocery,2516,Saraswati Fabrics
2,1040,104.0,38,38,Grocery,2516,Saraswati Fabrics
1,1699,169.9,198,198,Grocery,2517,Saraswati Fabrics
1,2090,209.0,249,249,Grocery,2521,Saraswati Fabrics
1,1799,179.9,209,209,Grocery,2524,Saraswati Fabrics
1,1670,167.0,260,260,Grocery,2526,Saraswati Fabrics
1,2000,200.0,309,309,Grocery,2530,Saraswati Fabrics
1,4119,411.9,176,176,Grocery,2532,Saraswati Fabrics
1,6000,600.0,293,168,Grocery,2540,Saraswati Fabrics
1,1257,125.7,242,28,Grocery,2563,Saraswati Fabrics
2,1257,125.7,241,28,Grocery,2563,Saraswati Fabrics
1,1580,158.0,241,241,Grocery,2566,Saraswati Fabrics
1,1101,110.1,244,244,Grocery,2569,Saraswati Fabrics
1,1449,144.9,258,258,Grocery,2577,Saraswati Fabrics
1,2167,216.7,59,59,Grocery,2588,Saraswati Fabrics
1,10000,1000.0,270,69,Grocery,2591,Saraswati Fabrics
1,3400,340.0,271,25,Grocery,2599,Saraswati Fabrics
1,2160,216.0,258,258,Grocery,2604,Saraswati Fabrics
1,1517,151.7,242,242,Grocery,2605,Saraswati Fabrics
1,1828,182.8,279,279,Grocery,2607,Saraswati Fabrics
1,1997,199.7,128,128,Grocery,2622,Saraswati Fabrics
1,1540,154.0,189,189,Grocery,2623,Saraswati Fabrics
1,5370,537.0,253,253,Grocery,2626,Saraswati Fabrics
1,1571,157.1,265,265,Grocery,2629,Saraswati Fabrics
1,1377,137.7,250,250,Grocery,2632,Saraswati Fabrics
1,1640,164.0,40,40,Grocery,2635,Saraswati Fabrics
1,2773,277.3,299,39,Grocery,2639,Saraswati Fabrics
1,1989,198.9,218,13,Grocery,2642,Saraswati Fabrics
1,1583,158.3,248,248,Grocery,2646,Saraswati Fabrics
1,3260,326.0,255,255,Grocery,2650,Saraswati Fabrics
1,1300,130.0,207,207,Grocery,2668,Saraswati Fabrics
1,2000,200.0,68,68,Grocery,2686,Saraswati Fabrics
1,1698,169.8,109,109,Grocery,2695,Saraswati Fabrics
1,1324,132.4,250,250,Grocery,2711,Saraswati Fabrics
1,1029,102.9,270,270,Grocery,2712,Saraswati Fabrics
1,2000,200.0,44,44,Grocery,2716,Saraswati Fabrics
1,1680,168.0,310,269,Grocery,2721,Saraswati Fabrics
2,265,26.5,269,269,Grocery,2721,Saraswati Fabrics
1,2291,229.1,95,95,Grocery,2725,Saraswati Fabrics
1,10000,1000.0,126,110,Grocery,2730,Saraswati Fabrics
1,589,58.9,275,255,Grocery,2733,Saraswati Fabrics
2,3985,398.5,255,255,Grocery,2733,Saraswati Fabrics
1,1000,100.0,294,294,Grocery,2739,Saraswati Fabrics
1,2813,281.3,289,289,Grocery,2742,Saraswati Fabrics
1,16360,1636.0,270,266,Grocery,2754,Saraswati Fabrics
1,1860,186.0,236,236,Grocery,2772,Saraswati Fabrics
1,1399,139.9,294,294,Grocery,2781,Saraswati Fabrics
1,3138,313.8,246,246,Grocery,2787,Saraswati Fabrics
1,1740,174.0,230,230,Grocery,2788,Saraswati Fabrics
1,1677,167.7,166,166,Grocery,2789,Saraswati Fabrics
1,1674,167.4,260,260,Grocery,2797,Saraswati Fabrics
1,1635,163.5,31,31,Grocery,2798,Saraswati Fabrics
1,2915,291.5,148,148,Grocery,2800,Saraswati Fabrics
1,1542,154.2,71,71,Grocery,2809,Saraswati Fabrics
1,1657,165.7,219,219,Grocery,2813,Saraswati Fabrics
1,2175,217.5,268,268,Grocery,2815,Saraswati Fabrics
1,1923,192.3,197,197,Grocery,2821,Saraswati Fabrics
1,454,45.4,302,302,Grocery,2826,Saraswati Fabrics
1,6900,690.0,191,66,Grocery,2829,Saraswati Fabrics
2,2155,215.5,66,66,Grocery,2829,Saraswati Fabrics
1,1520,152.0,245,245,Grocery,2836,Saraswati Fabrics
1,2749,274.9,290,290,Grocery,2844,Saraswati Fabrics
1,1420,142.0,250,250,Grocery,2848,Saraswati Fabrics
1,560,56.0,240,240,Grocery,2849,Saraswati Fabrics
1,1671,167.1,291,291,Grocery,2866,Saraswati Fabrics
1,1777,177.7,91,91,Grocery,2871,Saraswati Fabrics
1,1260,126.0,210,210,Grocery,2873,Saraswati Fabrics
1,2701,270.1,285,64,Grocery,2876,Saraswati Fabrics
1,5858,585.8,225,225,Grocery,2880,Saraswati Fabrics
1,1520,152.0,287,287,Grocery,2888,Saraswati Fabrics
1,2600,260.0,141,141,Grocery,2895,Saraswati Fabrics
1,3562,356.2,156,156,Grocery,2917,Saraswati Fabrics
1,2260,226.0,288,33,Grocery,2929,Saraswati Fabrics
2,306,30.6,137,33,Grocery,2929,Saraswati Fabrics
1,1445,144.5,250,250,Grocery,2931,Saraswati Fabrics
1,3159,315.9,116,116,Grocery,2938,Saraswati Fabrics
1,2405,240.5,166,166,Grocery,2939,Saraswati Fabrics
1,1200,120.0,183,183,Grocery,2943,Saraswati Fabrics
1,526,52.6,96,96,Grocery,2944,Saraswati Fabrics
1,2733,273.3,61,61,Grocery,2946,Saraswati Fabrics
1,1462,146.2,302,302,Grocery,2953,Saraswati Fabrics
1,633,63.3,167,167,Grocery,2967,Saraswati Fabrics
1,3238,323.8,238,238,Grocery,2970,Saraswati Fabrics
1,940,94.0,148,148,Grocery,2974,Saraswati Fabrics
1,1817,181.7,294,294,Grocery,2990,Saraswati Fabrics
1,960,96.0,93,93,Grocery,2996,Saraswati Fabrics
1,1673,167.3,296,296,Grocery,2998,Saraswati Fabrics
1,1472,147.2,315,315,Grocery,3005,Saraswati Fabrics
1,1901,190.1,246,78,Grocery,3007,Saraswati Fabrics
2,126,12.6,78,78,Grocery,3007,Saraswati Fabrics
1,1873,187.3,256,256,Grocery,3010,Saraswati Fabrics
1,2685,268.5,245,245,Grocery,3019,Saraswati Fabrics
1,1659,165.9,201,201,Grocery,3020,Saraswati Fabrics
1,2020,202.0,151,118,Grocery,3044,Saraswati Fabrics
2,2654,265.4,142,118,Grocery,3044,Saraswati Fabrics
3,5126,512.6,118,118,Grocery,3044,Saraswati Fabrics
1,1880,188.0,273,273,Grocery,3051,Saraswati Fabrics
1,2053,205.3,254,254,Grocery,3054,Saraswati Fabrics
1,1336,133.6,258,258,Grocery,3055,Saraswati Fabrics
1,3593,359.3,201,201,Grocery,3060,Saraswati Fabrics
1,2458,245.8,76,76,Grocery,3064,Saraswati Fabrics
1,1274,127.4,273,273,Grocery,3068,Saraswati Fabrics
1,917,91.7,231,231,Grocery,3073,Saraswati Fabrics
1,1300,130.0,229,229,Grocery,3081,Saraswati Fabrics
1,5211,521.1,161,161,Grocery,3091,Saraswati Fabrics
1,4827,482.7,296,296,Grocery,3111,Saraswati Fabrics
1,1480,148.0,84,84,Grocery,3113,Saraswati Fabrics
1,2834,283.4,205,205,Grocery,3121,Saraswati Fabrics
1,920,92.0,227,227,Grocery,3124,Saraswati Fabrics
1,1164,116.4,218,218,Grocery,3128,Saraswati Fabrics
1,1785,178.5,163,163,Grocery,3137,Saraswati Fabrics
1,1791,179.1,89,89,Grocery,3138,Saraswati Fabrics
1,5047,504.7,291,291,Grocery,3145,Saraswati Fabrics
1,842,84.2,267,267,Grocery,3148,Saraswati Fabrics
1,800,80.0,233,233,Grocery,3151,Saraswati Fabrics
1,2000,200.0,145,145,Grocery,3152,Saraswati Fabrics
2,892,89.2,145,145,Grocery,3152,Saraswati Fabrics
1,1466,146.6,284,284,Grocery,3153,Saraswati Fabrics
1,1320,132.0,295,295,Grocery,3155,Saraswati Fabrics
1,2469,246.9,300,300,Grocery,3162,Saraswati Fabrics
1,8040,804.0,180,180,Grocery,3166,Saraswati Fabrics
1,3014,301.4,154,154,Grocery,3170,Saraswati Fabrics
1,1220,122.0,214,214,Grocery,3172,Saraswati Fabrics
1,513,51.3,250,250,Grocery,3174,Saraswati Fabrics
1,18000,1800.0,256,256,Grocery,3187,Saraswati Fabrics
1,4741,474.1,121,121,Grocery,3189,Saraswati Fabrics
1,1348,134.8,264,264,Grocery,3192,Saraswati Fabrics
1,2314,231.4,270,270,Grocery,3193,Saraswati Fabrics
1,3300,330.0,88,88,Grocery,3194,Saraswati Fabrics
1,560,56.0,316,316,Grocery,3204,Saraswati Fabrics
1,1854,185.4,250,250,Grocery,3219,Saraswati Fabrics
1,1800,180.0,261,261,Grocery,3224,Saraswati Fabrics
1,2020,202.0,246,12,Grocery,3226,Saraswati Fabrics
1,1140,114.0,193,193,Grocery,3240,Saraswati Fabrics
1,2720,272.0,163,163,Grocery,3242,Saraswati Fabrics
1,510,51.0,305,305,Grocery,3253,Saraswati Fabrics
1,2138,213.8,138,138,Grocery,3257,Saraswati Fabrics
1,1748,174.8,248,248,Grocery,3268,Saraswati Fabrics
1,3136,313.6,266,266,Grocery,3271,Saraswati Fabrics
1,2400,240.0,218,218,Grocery,3282,Saraswati Fabrics
1,3709,370.9,161,161,Grocery,3296,Saraswati Fabrics
1,1925,192.5,61,61,Grocery,3301,Saraswati Fabrics
1,1763,176.3,296,296,Grocery,3317,Saraswati Fabrics
1,2051,205.1,199,199,Grocery,3320,Saraswati Fabrics
1,2800,280.0,300,300,Grocery,3321,Saraswati Fabrics
1,100,10.0,134,134,Grocery,3328,Saraswati Fabrics
1,1591,159.1,197,197,Grocery,3342,Saraswati Fabrics
1,1513,151.3,284,284,Grocery,3348,Saraswati Fabrics
1,1651,165.1,252,252,Grocery,3350,Saraswati Fabrics
1,1700,170.0,85,85,Grocery,3353,Saraswati Fabrics
1,2120,212.0,124,124,Grocery,3369,Saraswati Fabrics
1,2083,208.3,97,97,Grocery,3373,Saraswati Fabrics
1,588,58.8,259,259,Grocery,3380,Saraswati Fabrics
1,2539,253.9,245,245,Grocery,3387,Saraswati Fabrics
1,2754,275.4,270,270,Grocery,3389,Saraswati Fabrics
1,1163,116.3,250,250,Grocery,3393,Saraswati Fabrics
1,1171,117.1,301,301,Grocery,3397,Saraswati Fabrics
1,1465,146.5,296,296,Grocery,3409,Saraswati Fabrics
1,8965,896.5,296,296,Grocery,3413,Saraswati Fabrics
1,780,78.0,262,262,Grocery,3418,Saraswati Fabrics
1,6240,624.0,296,41,Grocery,3421,Saraswati Fabrics
2,2900,290.0,252,41,Grocery,3421,Saraswati Fabrics
1,1520,152.0,274,274,Grocery,3439,Saraswati Fabrics
1,1460,146.0,279,279,Grocery,3453,Saraswati Fabrics
1,941,94.1,256,256,Grocery,3456,Saraswati Fabrics
1,1926,192.6,299,299,Grocery,3465,Saraswati Fabrics
1,6789,678.9,295,295,Grocery,3469,Saraswati Fabrics
1,7786,778.6,145,145,Grocery,3472,Saraswati Fabrics
1,1200,120.0,265,265,Grocery,3473,Saraswati Fabrics
1,4844,484.4,230,52,Grocery,3480,Saraswati Fabrics
2,2620,262.0,52,52,Grocery,3480,Saraswati Fabrics
1,1883,188.3,117,117,Grocery,3482,Saraswati Fabrics
1,4599,459.9,306,114,Grocery,3487,Saraswati Fabrics
2,1809,180.9,114,114,Grocery,3487,Saraswati Fabrics
1,10705,1070.5,170,20,Grocery,3489,Saraswati Fabrics
1,1153,115.3,241,241,Grocery,3490,Saraswati Fabrics
1,1857,185.7,76,76,Grocery,3491,Saraswati Fabrics
1,1854,185.4,218,218,Grocery,3492,Saraswati Fabrics
1,594,59.4,278,278,Grocery,3496,Saraswati Fabrics
1,3292,329.2,314,314,Grocery,3499,Saraswati Fabrics
1,4600,460.0,267,27,Grocery,3502,Saraswati Fabrics
1,1587,158.7,299,299,Grocery,3505,Saraswati Fabrics
1,2356,235.6,236,236,Grocery,3506,Saraswati Fabrics
1,1840,184.0,171,171,Grocery,3507,Saraswati Fabrics
1,2318,231.8,114,114,Grocery,3509,Saraswati Fabrics
1,1734,173.4,253,253,Grocery,3512,Saraswati Fabrics
1,2110,211.0,163,163,Grocery,3519,Saraswati Fabrics
1,6175,617.5,256,20,Grocery,3528,Saraswati Fabrics
1,2180,218.0,254,254,Grocery,3532,Saraswati Fabrics
1,66,6.6,258,258,Grocery,3535,Saraswati Fabrics
1,1320,132.0,250,250,Grocery,3537,Saraswati Fabrics
1,1235,123.5,256,124,Grocery,3541,Saraswati Fabrics
2,5862,586.2,124,124,Grocery,3541,Saraswati Fabrics
1,9448,944.8,298,298,Grocery,3544,Saraswati Fabrics
1,190,19.0,272,272,Grocery,3546,Saraswati Fabrics
1,2186,218.6,159,159,Grocery,3547,Saraswati Fabrics
1,1950,195.0,242,16,Grocery,3548,Saraswati Fabrics
1,1033,103.3,127,127,Grocery,3552,Saraswati Fabrics
1,1167,116.7,292,292,Grocery,3554,Saraswati Fabrics
1,1530,153.0,308,27,Grocery,3558,Saraswati Fabrics
1,3130,313.0,254,254,Grocery,3562,Saraswati Fabrics
1,600,60.0,7,7,Grocery,3569,Saraswati Fabrics
1,1071,107.1,240,240,Grocery,3579,Saraswati Fabrics
1,837,83.7,273,34,Grocery,3580,Saraswati Fabrics
1,15918,1591.8,244,69,Grocery,3586,Saraswati Fabrics
1,949,94.9,114,114,Grocery,3600,Saraswati Fabrics
1,1685,168.5,104,104,Grocery,3604,Saraswati Fabrics
1,2138,213.8,170,170,Grocery,3606,Saraswati Fabrics
1,2055,205.5,229,229,Grocery,3609,Saraswati Fabrics
1,1553,155.3,265,265,Grocery,3614,Saraswati Fabrics
1,2740,274.0,300,71,Grocery,3617,Saraswati Fabrics
1,1640,164.0,65,65,Grocery,3620,Saraswati Fabrics
1,4337,433.7,176,68,Grocery,3629,Saraswati Fabrics
2,8313,831.3,68,68,Grocery,3629,Saraswati Fabrics
1,4000,400.0,291,5,Grocery,3632,Saraswati Fabrics
2,2000,200.0,261,5,Grocery,3632,Saraswati Fabrics
3,2000,200.0,138,5,Grocery,3632,Saraswati Fabrics
4,2000,200.0,137,5,Grocery,3632,Saraswati Fabrics
5,6000,600.0,108,5,Grocery,3632,Saraswati Fabrics
1,1000,100.0,270,261,Grocery,3638,Saraswati Fabrics
1,2150,215.0,175,175,Grocery,3639,Saraswati Fabrics
1,2000,200.0,145,145,Grocery,3643,Saraswati Fabrics
1,23328,2332.8,177,177,Grocery,3647,Saraswati Fabrics
1,1672,167.2,302,302,Grocery,3648,Saraswati Fabrics
1,900,90.0,247,247,Grocery,3662,Saraswati Fabrics
1,2336,233.6,262,262,Grocery,3665,Saraswati Fabrics
1,1129,112.9,199,199,Grocery,3669,Saraswati Fabrics
1,1290,129.0,255,255,Grocery,3671,Saraswati Fabrics
1,1480,148.0,54,54,Grocery,3673,Saraswati Fabrics
1,9029,902.9,297,34,Grocery,3687,Saraswati Fabrics
1,2000,200.0,64,64,Grocery,3689,Saraswati Fabrics
1,1710,171.0,255,255,Grocery,3690,Saraswati Fabrics
1,2680,268.0,141,141,Grocery,3693,Saraswati Fabrics
1,1480,148.0,297,297,Grocery,3694,Saraswati Fabrics
1,1820,182.0,158,158,Grocery,3698,Saraswati Fabrics
1,1780,178.0,266,266,Grocery,3702,Saraswati Fabrics
1,2030,203.0,262,262,Grocery,3704,Saraswati Fabrics
1,940,94.0,249,249,Grocery,3712,Saraswati Fabrics
1,252,25.2,241,241,Grocery,3721,Saraswati Fabrics
1,3804,380.4,297,297,Grocery,3726,Saraswati Fabrics
1,723,72.3,268,268,Grocery,3730,Saraswati Fabrics
1,1940,194.0,262,34,Grocery,3734,Saraswati Fabrics
1,1300,130.0,272,272,Grocery,3737,Saraswati Fabrics
1,1569,156.9,259,259,Grocery,3742,Saraswati Fabrics
1,1543,154.3,135,135,Grocery,3748,Saraswati Fabrics
1,1529,152.9,257,155,Grocery,3753,Saraswati Fabrics
2,300,30.0,155,155,Grocery,3753,Saraswati Fabrics
1,1936,193.6,270,270,Grocery,3760,Saraswati Fabrics
1,1600,160.0,302,302,Grocery,3761,Saraswati Fabrics
1,2917,291.7,152,152,Grocery,3769,Saraswati Fabrics
1,5548,554.8,261,261,Grocery,3775,Saraswati Fabrics
1,1400,140.0,205,205,Grocery,3780,Saraswati Fabrics
1,1840,184.0,315,315,Grocery,3793,Saraswati Fabrics
1,700,70.0,293,293,Grocery,3799,Saraswati Fabrics
1,1487,148.7,256,256,Grocery,3801,Saraswati Fabrics
1,1520,152.0,275,275,Grocery,3812,Saraswati Fabrics
1,667,66.7,27,27,Grocery,3813,Saraswati Fabrics
1,1275,127.5,230,230,Grocery,3821,Saraswati Fabrics
1,1340,134.0,220,220,Grocery,3824,Saraswati Fabrics
1,1080,108.0,312,312,Grocery,3829,Saraswati Fabrics
1,1365,136.5,266,266,Grocery,3830,Saraswati Fabrics
1,1300,130.0,200,200,Grocery,3835,Saraswati Fabrics
1,4015,401.5,243,243,Grocery,3842,Saraswati Fabrics
1,1064,106.4,292,292,Grocery,3851,Saraswati Fabrics
1,631,63.1,299,299,Grocery,3853,Saraswati Fabrics
1,2060,206.0,228,228,Grocery,3856,Saraswati Fabrics
1,4765,476.5,269,20,Grocery,3862,Saraswati Fabrics
2,150,15.0,253,20,Grocery,3862,Saraswati Fabrics
1,1648,164.8,304,304,Grocery,3864,Saraswati Fabrics
1,1093,109.3,27,27,Grocery,3867,Saraswati Fabrics
1,936,93.6,300,300,Grocery,3869,Saraswati Fabrics
1,1892,189.2,114,114,Grocery,3874,Saraswati Fabrics
1,2628,262.8,294,20,Grocery,3877,Saraswati Fabrics
1,4900,490.0,232,151,Grocery,3880,Saraswati Fabrics
2,5328,532.8,151,151,Grocery,3880,Saraswati Fabrics
1,7265,726.5,115,115,Grocery,3881,Saraswati Fabrics
1,1742,174.2,164,164,Grocery,3886,Saraswati Fabrics
1,5687,568.7,102,102,Grocery,3887,Saraswati Fabrics
1,2000,200.0,299,299,Grocery,3901,Saraswati Fabrics
1,3000,300.0,148,148,Grocery,3902,Saraswati Fabrics
1,1240,124.0,253,253,Grocery,3911,Saraswati Fabrics
1,1620,162.0,226,226,Grocery,3914,Saraswati Fabrics
1,949,94.9,225,225,Grocery,3930,Saraswati Fabrics
1,2296,229.6,255,255,Grocery,3934,Saraswati Fabrics
1,1850,185.0,248,27,Grocery,3936,Saraswati Fabrics
1,5000,500.0,259,114,Grocery,3963,Saraswati Fabrics
2,3110,311.0,259,114,Grocery,3963,Saraswati Fabrics
1,12380,1238.0,251,251,Grocery,3966,Saraswati Fabrics
1,3393,339.3,299,166,Grocery,3970,Saraswati Fabrics
2,1066,106.6,299,166,Grocery,3970,Saraswati Fabrics
3,2077,207.7,250,166,Grocery,3970,Saraswati Fabrics
4,1687,168.7,166,166,Grocery,3970,Saraswati Fabrics
1,2967,296.7,300,300,Grocery,3976,Saraswati Fabrics
1,1137,113.7,253,253,Grocery,3977,Saraswati Fabrics
1,1137,113.7,280,280,Grocery,3992,Saraswati Fabrics
1,1813,181.3,163,163,Grocery,4002,Saraswati Fabrics
1,4732,473.2,198,198,Grocery,4003,Saraswati Fabrics
1,35881,3588.1,273,273,Grocery,4004,Saraswati Fabrics
1,2727,272.7,167,167,Grocery,4012,Saraswati Fabrics
1,1029,102.9,256,256,Grocery,4017,Saraswati Fabrics
1,1588,158.8,159,159,Grocery,4022,Saraswati Fabrics
1,730,73.0,256,256,Grocery,4036,Saraswati Fabrics
1,7300,730.0,168,168,Grocery,4038,Saraswati Fabrics
1,2440,244.0,150,150,Grocery,4044,Saraswati Fabrics
1,2480,248.0,74,74,Grocery,4046,Saraswati Fabrics
1,1747,174.7,270,270,Grocery,4047,Saraswati Fabrics
1,1490,149.0,269,269,Grocery,4051,Saraswati Fabrics
1,838,83.8,235,27,Grocery,4052,Saraswati Fabrics
1,11370,1137.0,296,29,Grocery,4065,Saraswati Fabrics
1,600,60.0,258,258,Grocery,4070,Saraswati Fabrics
1,4090,409.0,116,116,Grocery,4075,Saraswati Fabrics
1,1656,165.6,280,280,Grocery,4087,Saraswati Fabrics
1,2935,293.5,132,132,Grocery,4090,Saraswati Fabrics
1,1070,107.0,261,261,Grocery,4097,Saraswati Fabrics
1,1723,172.3,203,203,Grocery,4102,Saraswati Fabrics
1,810,81.0,256,256,Grocery,4116,Saraswati Fabrics
1,2060,206.0,302,302,Grocery,4123,Saraswati Fabrics
1,3994,399.4,265,265,Grocery,4125,Saraswati Fabrics
1,2905,290.5,158,158,Grocery,4131,Saraswati Fabrics
1,1475,147.5,304,304,Grocery,4136,Saraswati Fabrics
1,1020,102.0,250,250,Grocery,4146,Saraswati Fabrics
1,2820,282.0,66,66,Grocery,4149,Saraswati Fabrics
1,1223,122.3,290,290,Grocery,4161,Saraswati Fabrics
1,1520,152.0,294,294,Grocery,4165,Saraswati Fabrics
1,1840,184.0,165,165,Grocery,4166,Saraswati Fabrics
1,1570,157.0,244,244,Grocery,4167,Saraswati Fabrics
1,1125,112.5,224,224,Grocery,4175,Saraswati Fabrics
1,1400,140.0,201,201,Grocery,4178,Saraswati Fabrics
1,660,66.0,263,263,Grocery,4181,Saraswati Fabrics
1,1230,123.0,288,288,Grocery,4182,Saraswati Fabrics
1,3410,341.0,252,252,Grocery,4188,Saraswati Fabrics
1,1586,158.6,289,289,Grocery,4192,Saraswati Fabrics
1,2131,213.1,9,9,Grocery,4195,Saraswati Fabrics
1,566,56.6,162,162,Grocery,4199,Saraswati Fabrics
1,1590,159.0,269,34,Grocery,4207,Saraswati Fabrics
1,1245,124.5,304,304,Grocery,4212,Saraswati Fabrics
1,1571,157.1,245,245,Grocery,4215,Saraswati Fabrics
1,2160,216.0,40,40,Grocery,4216,Saraswati Fabrics
1,1880,188.0,217,217,Grocery,4223,Saraswati Fabrics
1,9540,954.0,83,83,Grocery,4226,Saraswati Fabrics
1,1056,105.6,108,108,Grocery,4229,Saraswati Fabrics
1,2742,274.2,153,153,Grocery,4236,Saraswati Fabrics
1,2091,209.1,280,280,Grocery,4238,Saraswati Fabrics
1,1508,150.8,259,259,Grocery,4246,Saraswati Fabrics
1,3280,328.0,258,258,Grocery,4247,Saraswati Fabrics
1,4059,405.9,282,262,Grocery,4251,Saraswati Fabrics
2,360,36.0,262,262,Grocery,4251,Saraswati Fabrics
1,3960,396.0,268,268,Grocery,4254,Saraswati Fabrics
1,1900,190.0,85,85,Grocery,4261,Saraswati Fabrics
1,253,25.3,323,323,Grocery,4278,Saraswati Fabrics
1,980,98.0,292,292,Grocery,4281,Saraswati Fabrics
1,1340,134.0,130,130,Grocery,4282,Saraswati Fabrics
1,2719,271.9,210,210,Grocery,4285,Saraswati Fabrics
1,979,97.9,258,258,Grocery,4287,Saraswati Fabrics
1,632,63.2,204,204,Grocery,4288,Saraswati Fabrics
1,1398,139.8,235,235,Grocery,4290,Saraswati Fabrics
1,1806,180.6,262,4,Grocery,4291,Saraswati Fabrics
1,6550,655.0,250,250,Grocery,4294,Saraswati Fabrics
1,3780,378.0,282,238,Grocery,4295,Saraswati Fabrics
2,990,99.0,238,238,Grocery,4295,Saraswati Fabrics
1,3555,355.5,268,11,Grocery,4298,Saraswati Fabrics
1,1565,156.5,266,13,Grocery,4306,Saraswati Fabrics
1,14940,1494.0,100,100,Grocery,4310,Saraswati Fabrics
1,5640,564.0,5,5,Grocery,4316,Saraswati Fabrics
1,1627,162.7,157,157,Grocery,4324,Saraswati Fabrics
1,1580,158.0,252,252,Grocery,4325,Saraswati Fabrics
1,7483,748.3,121,41,Grocery,4333,Saraswati Fabrics
2,8800,880.0,121,41,Grocery,4333,Saraswati Fabrics
1,1505,150.5,262,262,Grocery,4336,Saraswati Fabrics
1,2496,249.6,249,249,Grocery,4339,Saraswati Fabrics
1,2160,216.0,133,133,Grocery,4342,Saraswati Fabrics
1,1960,196.0,37,37,Grocery,4345,Saraswati Fabrics
1,960,96.0,277,277,Grocery,4351,Saraswati Fabrics
1,5480,548.0,152,27,Grocery,4360,Saraswati Fabrics
1,1940,194.0,256,256,Grocery,4362,Saraswati Fabrics
1,1725,172.5,242,242,Grocery,4370,Saraswati Fabrics
1,1869,186.9,267,267,Grocery,4376,Saraswati Fabrics
1,1423,142.3,270,270,Grocery,4377,Saraswati Fabrics
1,354,35.4,290,290,Grocery,4378,Saraswati Fabrics
1,3000,300.0,259,259,Grocery,4382,Saraswati Fabrics
1,1841,184.1,119,119,Grocery,4386,Saraswati Fabrics
1,1266,126.6,258,258,Grocery,4400,Saraswati Fabrics
1,1717,171.7,276,276,Grocery,4406,Saraswati Fabrics
1,6060,606.0,270,41,Grocery,4426,Saraswati Fabrics
